timeindex,NO-electricity,SE-biomass-bus,CH-electricity,BE-biomass-bus,AT-electricity,DK-electricity,LU-electricity,BE-electricity,DE-electricity,CH-biomass-bus,NL-electricity,NL-biomass-bus,DE-flex-decentral_heat-bus,SE-electricity,DE-decentral_heat-bus,PL-biomass-bus,DK-biomass-bus,LU-biomass-bus,AT-biomass-bus,CZ-electricity,DE-biomass-bus,PL-electricity,NO-biomass-bus,CZ-biomass-bus,FR-biomass-bus,FR-electricity
2050-01-02 07:00:00,69.4934291581,-0.0,93.6579055441,2.19151769582,76.1427468087,-0.0,76.1427468087,76.1427468087,73.8584644044,10.7214,71.6427104723,-0.0,24.6194881348,71.6427104723,0.0,-0.0,-34.89,-0.0,2.19151769582,73.8584644044,1.07907216495,71.6427104723,-1.0467,1.07907216495,12.1320618557,96.5545417981
2050-01-02 08:00:00,69.4934291581,-0.0,93.6579055441,2.19151769582,76.1427468087,-0.0,76.1427468087,76.1427468087,73.8584644044,10.7214,71.6427104723,-0.0,24.6194881348,71.6427104723,0.0,-0.0,-34.89,-0.0,2.19151769582,73.8584644044,1.07907216495,71.6427104723,-1.0467,1.07907216495,12.1320618557,96.5545417981
2050-01-02 09:00:00,69.4934291581,-0.0,93.6579055441,2.19151769582,76.1427468087,-0.0,76.1427468087,76.1427468087,73.8584644044,10.7214,71.6427104723,-0.0,24.6194881348,71.6427104723,0.0,-0.0,-34.89,-0.0,2.19151769582,73.8584644044,1.07907216495,71.6427104723,-1.0467,1.07907216495,12.1320618557,96.5545417981
2050-01-02 10:00:00,69.4934291581,-0.0,93.6579055441,2.19151769582,76.1427468087,-0.0,76.1427468087,76.1427468087,73.8584644044,10.7214,71.6427104723,-0.0,24.6194881348,71.6427104723,0.0,-0.0,-34.89,-0.0,2.19151769582,73.8584644044,1.07907216495,71.6427104723,-1.0467,1.07907216495,12.1320618557,96.5545417981
2050-01-02 11:00:00,69.4934291581,-0.0,93.6579055441,1.07907216495,73.8584644044,-0.0,73.8584644044,73.8584644044,71.6427104723,10.7214,71.6427104723,-0.0,23.8809034908,71.6427104723,0.0,-1.0467,-34.89,-0.0,1.07907216495,71.6427104723,-0.0,69.4934291581,-1.0467,-0.0,12.1320618557,96.5545417981
2050-01-02 12:00:00,69.4934291581,-0.0,93.6579055441,1.07907216495,73.8584644044,-0.0,73.8584644044,73.8584644044,71.6427104723,10.7214,71.6427104723,-0.0,23.8809034908,71.6427104723,0.0,-1.0467,-34.89,-0.0,1.07907216495,71.6427104723,-0.0,69.4934291581,-1.0467,-0.0,12.1320618557,96.5545417981
2050-01-02 13:00:00,69.4934291581,-0.0,93.6579055441,2.19151769582,76.1427468087,-0.0,76.1427468087,76.1427468087,73.8584644044,10.7214,73.8584644044,1.07907216495,24.6194881348,71.6427104723,0.0,-0.0,-34.89,-0.0,2.19151769582,76.1427468087,1.07907216495,71.6427104723,-1.0467,2.19151769582,12.1320618557,96.5545417981
2050-01-02 14:00:00,69.4934291581,-0.0,93.6579055441,9.353058,90.8481683778,-0.0,90.8481683778,90.8481683778,88.1227233265,10.7214,88.1227233265,8.02576626,29.3742411088,71.6427104723,0.0,6.7382932722,-34.89,-0.0,6.7382932722,88.1227233265,8.02576626,85.4790416267,-1.0467,8.02576626,12.1320618557,96.5545417981
2050-01-02 15:00:00,69.4934291581,-0.0,93.6579055441,10.7214,90.8481683778,-0.0,90.8481683778,93.6579055441,88.1227233265,10.7214,90.8481683778,9.353058,29.3742411088,71.6427104723,0.0,6.7382932722,-34.89,-0.0,6.7382932722,88.1227233265,8.02576626,85.4790416267,-1.0467,8.02576626,12.1320618557,96.5545417981
2050-01-02 16:00:00,69.4934291581,-0.0,93.6579055441,10.7214,90.8481683778,67.4086262834,90.8481683778,93.6579055441,88.1227233265,10.7214,90.8481683778,9.353058,29.3742411088,71.6427104723,0.0,6.7382932722,-2.061999,-0.0,6.7382932722,88.1227233265,8.02576626,85.4790416267,-1.0467,8.02576626,12.1320618557,96.5545417981
2050-01-02 17:00:00,69.4934291581,-0.0,96.5545417981,12.1320618557,90.8481683778,71.6427104723,90.8481683778,96.5545417981,88.1227233265,12.1320618557,90.8481683778,9.353058,29.3742411088,73.8584644044,0.0,6.7382932722,-0.0,-0.0,6.7382932722,88.1227233265,8.02576626,85.4790416267,-1.0467,8.02576626,12.1320618557,99.5407647403
2050-01-02 18:00:00,69.4934291581,-0.0,108.90058711,12.1320618557,90.8481683778,71.6427104723,90.8481683778,96.5545417981,88.1227233265,18.1445859224,90.8481683778,9.353058,29.3742411088,71.6427104723,0.0,6.7382932722,-0.0,-0.0,6.7382932722,88.1227233265,8.02576626,85.4790416267,-1.0467,8.02576626,12.1320618557,122.031137505
2050-01-02 19:00:00,69.4934291581,-0.0,108.90058711,12.1320618557,90.8481683778,71.6427104723,90.8481683778,96.5545417981,88.1227233265,18.1445859224,90.8481683778,9.353058,29.3742411088,71.6427104723,0.0,6.7382932722,-0.0,-0.0,6.7382932722,88.1227233265,8.02576626,85.4790416267,-1.0467,8.02576626,12.1320618557,122.031137505
2050-01-02 20:00:00,69.4934291581,-0.0,108.90058711,10.7214,90.8481683778,71.6427104723,90.8481683778,93.6579055441,88.1227233265,18.1445859224,90.8481683778,9.353058,29.3742411088,71.6427104723,0.0,6.7382932722,-0.0,-0.0,6.7382932722,88.1227233265,8.02576626,85.4790416267,-1.0467,8.02576626,12.1320618557,112.268646505
2050-01-02 21:00:00,69.4934291581,-0.0,108.90058711,12.1320618557,90.8481683778,71.6427104723,90.8481683778,96.5545417981,88.1227233265,18.1445859224,90.8481683778,9.353058,29.3742411088,71.6427104723,0.0,6.7382932722,-0.0,-0.0,6.7382932722,88.1227233265,8.02576626,85.4790416267,-1.0467,8.02576626,12.1320618557,122.771132572
2050-01-02 22:00:00,69.4934291581,-0.0,108.90058711,12.1320618557,90.8481683778,71.6427104723,90.8481683778,96.5545417981,88.1227233265,18.1445859224,90.8481683778,9.353058,29.3742411088,71.6427104723,0.0,6.7382932722,-0.0,-0.0,6.7382932722,88.1227233265,8.02576626,85.4790416267,-1.0467,8.02576626,12.1320618557,122.771132572
2050-01-02 23:00:00,69.4934291581,-0.0,108.90058711,10.7214,90.8481683778,71.6427104723,90.8481683778,93.6579055441,88.1227233265,18.1445859224,90.8481683778,9.353058,29.3742411088,71.6427104723,0.0,6.7382932722,-0.0,-0.0,6.7382932722,88.1227233265,8.02576626,85.4790416267,-1.0467,8.02576626,12.1320618557,112.949441967
2050-01-03 00:00:00,69.4934291581,-0.0,108.90058711,10.7214,90.8481683778,71.6427104723,90.8481683778,93.6579055441,88.1227233265,18.1445859224,90.8481683778,9.353058,29.3742411088,71.6427104723,0.0,6.7382932722,-0.0,-0.0,6.7382932722,88.1227233265,8.02576626,85.4790416267,-1.0467,8.02576626,12.1320618557,122.771132572
2050-01-03 01:00:00,69.4934291581,-0.0,108.90058711,10.7214,90.8481683778,71.6427104723,90.8481683778,93.6579055441,88.1227233265,18.1445859224,90.8481683778,9.353058,29.3742411088,71.6427104723,0.0,6.7382932722,-0.0,-0.0,6.7382932722,88.1227233265,8.02576626,85.4790416267,-1.0467,8.02576626,12.1320618557,112.949441967
2050-01-03 02:00:00,69.4934291581,-0.0,108.90058711,10.7214,90.8481683778,71.6427104723,90.8481683778,93.6579055441,88.1227233265,18.1445859224,90.8481683778,9.353058,29.3742411088,71.6427104723,0.0,6.7382932722,-0.0,-0.0,6.7382932722,88.1227233265,8.02576626,85.4790416267,-1.0467,8.02576626,12.1320618557,112.949441967
2050-01-03 03:00:00,69.4934291581,-0.0,108.90058711,10.7214,90.8481683778,71.6427104723,90.8481683778,93.6579055441,88.1227233265,18.1445859224,90.8481683778,9.353058,29.3742411088,71.6427104723,0.0,6.7382932722,-0.0,-0.0,6.7382932722,88.1227233265,8.02576626,85.4790416267,-1.0467,8.02576626,12.1320618557,112.949441967
2050-01-03 04:00:00,69.4934291581,-0.0,108.90058711,12.1320618557,90.8481683778,71.6427104723,93.6579055441,96.5545417981,90.8481683778,18.1445859224,93.6579055441,10.7214,30.2827227926,71.6427104723,0.0,6.7382932722,-0.0,-0.0,6.7382932722,88.1227233265,8.02576626,85.4790416267,-1.0467,8.02576626,12.1320618557,122.771132572
2050-01-03 05:00:00,69.4934291581,-0.0,108.90058711,12.1320618557,102.464562412,71.6427104723,108.90058711,112.268646505,105.633569496,18.1445859224,108.90058711,18.1445859224,37.3499659594,71.6427104723,0.0,6.7382932722,-0.0,-0.0,6.7382932722,105.633569496,8.02576626,102.464562412,-1.0467,8.02576626,12.1320618557,122.771132572
2050-01-03 06:00:00,69.4934291581,-0.0,115.515358637,12.1320618557,108.688400942,71.6427104723,115.515358637,119.087998595,112.049897878,21.3659796564,115.515358637,20.1163782378,37.3499659594,71.6427104723,0.0,6.7382932722,-0.0,-0.0,6.7382932722,112.049897878,8.02576626,108.688400942,-1.0467,8.02576626,12.1320618557,122.771132572
2050-01-03 07:00:00,69.4934291581,-0.0,115.515358637,12.1320618557,108.688400942,71.6427104723,115.515358637,119.087998595,112.049897878,21.3659796564,115.515358637,20.1163782378,37.3499659594,73.8584644044,0.0,6.7382932722,-0.0,-0.0,6.7382932722,112.049897878,8.02576626,108.688400942,-1.0467,8.02576626,12.1320618557,122.771132572
2050-01-03 08:00:00,69.4934291581,-0.0,112.049897878,12.1320618557,108.688400942,71.6427104723,115.515358637,119.087998595,112.049897878,19.6783002667,115.515358637,20.1163782378,37.3499659594,103.085906048,0.0,6.7382932722,-0.0,-0.0,6.7382932722,112.049897878,8.02576626,108.688400942,-1.0467,8.02576626,12.1320618557,122.771132572
2050-01-03 09:00:00,69.4934291581,-0.0,108.90058711,12.1320618557,108.688400942,71.6427104723,115.515358637,119.087998595,112.049897878,18.1445859224,115.515358637,20.1163782378,37.3499659594,103.085906048,0.0,6.7382932722,-0.0,-0.0,6.7382932722,112.049897878,8.02576626,108.688400942,-1.0467,8.02576626,12.1320618557,122.771132572
2050-01-03 10:00:00,69.4934291581,-0.0,108.90058711,12.1320618557,106.274129946,71.6427104723,112.949441967,116.442723677,109.560958708,18.1445859224,112.949441967,20.1163782378,36.5203195692,103.085906048,0.0,6.7382932722,-0.0,-0.0,6.7382932722,109.560958708,8.02576626,106.274129946,-1.0467,8.02576626,12.1320618557,120.044045028
2050-01-03 11:00:00,69.4934291581,-0.0,103.085906048,12.1320618557,99.9933288666,-0.0,106.274129946,109.560958708,103.085906048,15.3128362454,106.274129946,16.8655012839,34.3619686827,99.9933288666,0.0,6.7382932722,-34.89,-0.0,6.7382932722,103.085906048,8.02576626,99.9933288666,-1.0467,8.02576626,12.1320618557,106.274129946
2050-01-03 12:00:00,69.4934291581,-0.0,108.90058711,12.1320618557,105.633569496,-0.0,112.268646505,115.740872685,108.90058711,18.1445859224,112.268646505,19.7848308479,36.3001957032,103.085906048,0.0,6.7382932722,-34.89,-0.0,6.7382932722,108.90058711,8.02576626,105.633569496,-1.0467,8.02576626,12.1320618557,112.268646505
2050-01-03 13:00:00,69.4934291581,-0.0,108.90058711,12.1320618557,108.688400942,-0.0,115.515358637,119.087998595,112.049897878,18.1445859224,115.515358637,20.1163782378,37.3499659594,103.085906048,0.0,6.7382932722,-34.89,-0.0,6.7382932722,112.049897878,8.02576626,108.688400942,-1.0467,8.02576626,12.1320618557,115.515358637
2050-01-03 14:00:00,69.4934291581,-0.0,112.049897878,12.1320618557,108.688400942,-0.0,115.515358637,119.087998595,112.049897878,19.6783002667,115.515358637,20.1163782378,37.3499659594,103.085906048,0.0,6.7382932722,-34.89,-0.0,6.7382932722,112.049897878,8.02576626,108.688400942,-1.0467,8.02576626,12.1320618557,122.771132572
2050-01-03 15:00:00,69.4934291581,-0.0,115.515358637,12.1320618557,108.688400942,-0.0,115.515358637,119.087998595,112.049897878,21.3659796564,115.515358637,20.1163782378,37.3499659594,103.085906048,0.0,6.7382932722,-34.89,-0.0,6.7382932722,112.049897878,8.02576626,108.688400942,-1.0467,8.02576626,12.1320618557,122.771132572
2050-01-03 16:00:00,69.4934291581,-0.0,115.515358637,12.1320618557,108.688400942,-0.0,115.515358637,119.087998595,112.049897878,21.3659796564,115.515358637,20.1163782378,37.3499659594,103.085906048,0.0,6.7382932722,-34.89,-0.0,6.7382932722,112.049897878,8.02576626,108.688400942,-1.0467,8.02576626,12.1320618557,122.771132572
2050-01-03 17:00:00,69.4934291581,-0.0,115.515358637,12.1320618557,108.688400942,-0.0,115.515358637,119.087998595,112.049897878,21.3659796564,115.515358637,20.1163782378,37.3499659594,103.085906048,0.0,6.7382932722,-34.89,-0.0,6.7382932722,112.049897878,8.02576626,108.688400942,-1.0467,8.02576626,12.1320618557,122.771132572
2050-01-03 18:00:00,69.4934291581,-0.0,115.515358637,12.1320618557,108.688400942,-0.0,115.515358637,119.087998595,112.049897878,21.3659796564,115.515358637,20.1163782378,37.3499659594,103.085906048,0.0,6.7382932722,-34.89,-0.0,6.7382932722,112.049897878,8.02576626,108.688400942,-1.0467,8.02576626,12.1320618557,122.771132572
2050-01-03 19:00:00,69.4934291581,-0.0,115.515358637,12.1320618557,108.688400942,-0.0,115.515358637,119.087998595,112.049897878,21.3659796564,115.515358637,20.1163782378,37.3499659594,103.085906048,0.0,6.7382932722,-34.89,-0.0,6.7382932722,112.049897878,8.02576626,108.688400942,-1.0467,8.02576626,12.1320618557,122.771132572
2050-01-03 20:00:00,69.4934291581,-0.0,115.515358637,12.1320618557,108.688400942,-0.0,115.515358637,119.087998595,112.049897878,21.3659796564,115.515358637,20.1163782378,37.3499659594,103.085906048,0.0,6.7382932722,-34.89,-0.0,6.7382932722,112.049897878,8.02576626,108.688400942,-1.0467,8.02576626,12.1320618557,122.771132572
2050-01-03 21:00:00,69.4934291581,-0.0,115.515358637,12.1320618557,108.688400942,-0.0,115.515358637,119.087998595,112.049897878,21.3659796564,115.515358637,20.1163782378,37.3499659594,71.6427104723,0.0,6.7382932722,-34.89,-0.0,6.7382932722,112.049897878,8.02576626,108.688400942,-1.0467,8.02576626,12.1320618557,122.771132572
2050-01-03 22:00:00,69.4934291581,-0.0,108.90058711,12.1320618557,93.6579055441,-0.0,99.5407647403,102.619345093,96.5545417981,18.1445859224,99.5407647403,13.5863524285,32.184847266,71.6427104723,0.0,6.7382932722,-34.89,-0.0,6.7382932722,96.5545417981,8.02576626,93.6579055441,-1.0467,8.02576626,12.1320618557,122.771132572
2050-01-03 23:00:00,69.4934291581,-0.0,108.90058711,12.1320618557,93.6579055441,-0.0,93.6579055441,96.5545417981,90.8481683778,18.1445859224,93.6579055441,10.7214,30.2827227926,71.6427104723,0.0,6.7382932722,-34.89,-0.0,6.7382932722,90.8481683778,8.02576626,88.1227233265,-1.0467,8.02576626,12.1320618557,122.771132572
2050-01-04 00:00:00,69.4934291581,-0.0,108.90058711,10.6773435217,93.5674404963,-0.0,93.5674404963,93.5674404963,90.7604172814,18.1445859224,90.7604172814,9.31032321604,30.2534724271,71.6427104723,0.0,6.7382932722,-34.89,-0.0,6.7382932722,90.7604172814,8.02576626,88.037604763,-1.0467,8.02576626,12.1320618557,122.771132572
2050-01-04 01:00:00,69.4934291581,-0.0,108.90058711,10.6773435217,90.8481683778,-0.0,93.5674404963,93.5674404963,90.7604172814,18.1445859224,88.1227233265,8.02576626,30.2534724271,71.6427104723,0.0,6.7382932722,-34.89,-0.0,6.7382932722,90.7604172814,8.02576626,88.037604763,-1.0467,8.02576626,12.1320618557,122.771132572
2050-01-04 02:00:00,69.4934291581,-0.0,108.90058711,10.6773435217,90.8481683778,-0.0,93.5674404963,93.5674404963,90.7604172814,18.1445859224,88.1227233265,8.02576626,30.2534724271,71.6427104723,0.0,6.7382932722,-34.89,-0.0,6.7382932722,90.7604172814,8.02576626,88.037604763,-1.0467,8.02576626,12.1320618557,122.771132572
2050-01-04 03:00:00,69.4934291581,-0.0,108.90058711,10.6773435217,90.8481683778,-0.0,93.5674404963,93.5674404963,90.7604172814,18.1445859224,88.037604763,7.98431351956,30.2534724271,71.6427104723,0.0,6.7382932722,-34.89,-0.0,6.7382932722,90.7604172814,8.02576626,88.037604763,-1.0467,8.02576626,12.1320618557,122.771132572
