timeindex,NO-electricity,SE-biomass-bus,CH-electricity,BE-biomass-bus,AT-electricity,DK-electricity,LU-electricity,BE-electricity,DE-electricity,CH-biomass-bus,NL-electricity,NL-biomass-bus,DE-flex-decentral_heat-bus,SE-electricity,DE-decentral_heat-bus,PL-biomass-bus,DK-biomass-bus,LU-biomass-bus,AT-biomass-bus,CZ-electricity,DE-biomass-bus,PL-electricity,NO-biomass-bus,CZ-biomass-bus,FR-biomass-bus,FR-electricity
2050-04-01 12:00:00,53.3787532924,-8.89454714662,53.3787532924,-8.89454714662,53.3787532924,51.7773906936,53.3787532924,53.3787532924,51.7773906936,-8.89454714662,53.3787532924,-8.89454714662,20.0518193651,53.3787532924,0.0,-34.89,-9.67441073222,0.0,-8.89454714662,51.7773906936,0.0,0.0,-8.89454714662,-9.67441073222,-8.89454714662,53.3787532924
2050-04-01 13:00:00,62.0159361807,-4.68823908,62.0159361807,-4.68823908,62.0159361807,60.1554580953,62.0159361807,62.0159361807,60.1554580953,-4.68823908,62.0159361807,-4.68823908,20.0518193651,62.0159361807,0.0,-34.89,-5.5942919076,0.0,-4.68823908,60.1554580953,0.0,0.0,-4.68823908,-5.5942919076,-3.754164,63.9339548255
2050-04-01 14:00:00,69.4934291581,7.1054273576e-15,73.8584644044,1.07907216495,71.6427104723,69.4934291581,71.6427104723,73.8584644044,69.4934291581,1.07907216495,71.6427104723,1.42108547152e-14,23.164476386,71.6427104723,0.0,-10.4308784103,-1.0467,0.0,1.42108547152e-14,67.4086262834,0.0,50.2240689728,-1.0467,-2.061999,2.19151769582,76.1427468087
2050-04-01 15:00:00,69.4934291581,7.1054273576e-15,96.3326075505,2.19151769582,76.1427468087,69.4934291581,76.1427468087,76.1427468087,73.8584644044,12.0239798771,73.8584644044,1.07907216495,24.6194881348,71.6427104723,0.0,-6.47316315037,-1.0467,0.0,2.19151769582,73.8584644044,0.0,58.3507943524,-1.0467,1.07907216495,13.4749277083,99.3119665469
2050-04-01 16:00:00,69.4934291581,0.0,129.413476734,13.5708247423,96.523613963,69.4934291581,99.5088803743,99.5088803743,96.523613963,28.1343631694,96.523613963,12.117,24.7553325495,71.6427104723,0.0,10.70679,-1.0467,0.0,12.117,99.5088803743,0.0,93.6279055441,-1.0467,13.5708247423,30.0835702778,133.415955396
2050-04-01 17:00:00,69.4934291581,0.0,129.443476734,13.5708247423,96.523613963,69.4934291581,99.5088803743,99.5088803743,96.523613963,28.1489731694,96.523613963,12.117,24.7553325495,71.6427104723,0.0,10.70679,-1.0467,0.0,12.117,99.5088803743,0.0,93.6279055441,-1.0467,13.5708247423,30.0986321335,133.446883231
2050-04-01 18:00:00,69.4934291581,0.0,129.443476734,13.5708247423,96.523613963,69.4934291581,99.5088803743,99.5088803743,96.523613963,28.1489731694,96.523613963,12.117,24.7553325495,71.6427104723,0.0,10.70679,-1.0467,0.0,12.117,99.5088803743,0.0,93.6279055441,-1.0467,13.5708247423,30.0986321335,133.446883231
2050-04-01 19:00:00,69.4934291581,0.0,129.443476734,13.5708247423,96.523613963,69.4934291581,99.5088803743,99.5088803743,96.523613963,28.1489731694,96.523613963,12.117,24.7553325495,71.6427104723,0.0,10.70679,-1.0467,0.0,12.117,99.5088803743,0.0,93.6279055441,-1.0467,13.5708247423,30.0986321335,133.446883231
2050-04-01 20:00:00,69.4934291581,0.0,129.413476734,13.5708247423,96.523613963,67.4086262834,99.5088803743,99.5088803743,96.523613963,28.1343631694,96.523613963,12.117,24.7553325495,71.6427104723,0.0,12.117,-2.061999,0.0,12.117,99.5088803743,0.0,96.523613963,-1.0467,13.5708247423,30.0835702778,133.415955396
2050-04-01 21:00:00,69.4934291581,1.42108547152e-14,129.413476734,13.5708247423,96.523613963,27.7973716632,99.5088803743,99.5088803743,96.523613963,28.1343631694,96.523613963,12.117,24.7553325495,71.6427104723,0.0,13.5708247423,-21.35268,0.0,12.117,99.5088803743,0.0,99.5088803743,-1.0467,13.5708247423,30.0835702778,133.415955396
