timeindex,NO-electricity,SE-biomass-bus,DK-biomass-bus,BE-biomass-bus,AT-electricity,DK-electricity,LU-electricity,BE-electricity,DE-electricity,CH-biomass-bus,NL-electricity,NL-biomass-bus,DE-flex-decentral_heat-bus,SE-electricity,DE-decentral_heat-bus,PL-biomass-bus,CH-electricity,LU-biomass-bus,AT-biomass-bus,CZ-electricity,DE-biomass-bus,PL-electricity,NO-biomass-bus,CZ-biomass-bus,FR-biomass-bus,FR-electricity
2030-01-01 10:00:00,0.0,-30.32,-30.32,0.256,75.0515463918,0.0,75.0515463918,87.36,72.8,-4.05195876289,72.8,-4.84,24.2666666667,0.0,0.0,-4.84,75.0515463918,-4.05195876289,-4.05195876289,70.616,-0.5096,72.8,-30.32,-5.6044,-0.343529411765,85.6470588235
2030-01-01 11:00:00,0.0,-30.32,-30.32,0.256,75.0515463918,0.0,75.0515463918,87.36,72.8,-4.05195876289,72.8,-4.84,24.2666666667,0.0,0.0,-4.84,75.0515463918,-4.05195876289,-4.05195876289,70.616,-0.5096,72.8,-30.32,-5.6044,-0.343529411765,85.6470588235
2030-01-01 12:00:00,0.0,-30.32,-30.32,0.256,75.0515463918,0.0,75.0515463918,87.36,72.8,-4.05195876289,72.8,-4.84,24.2666666667,0.0,0.0,-4.84,75.0515463918,-4.05195876289,-4.05195876289,72.02832,-0.5096,72.8,-30.32,-5.110088,-0.66128,84.7392
2030-01-01 13:00:00,0.0,-30.32,-5.6044,0.256,75.0515463918,70.616,75.0515463918,87.36,72.8,-4.05195876289,72.8,-4.84,24.2666666667,0.0,0.0,-4.84,75.0515463918,-4.05195876289,-4.05195876289,72.8,-0.5096,72.8,-30.32,-4.84,-0.66128,84.7392
2030-01-01 14:00:00,0.0,-30.32,-5.110088,0.256,76.5525773196,72.02832,76.5525773196,87.36,74.256,-2.69793601871,74.256,-4.3304,24.752,0.0,0.0,-4.84,78.9201828037,-3.52659793814,-3.52659793814,75.0515463918,0.0,72.8,-30.32,-4.05195876289,-0.343529411765,85.6470588235
2030-01-01 15:00:00,0.0,-30.32,-3.55173076923,0.256,81.2846946868,76.4807692308,81.2846946868,87.36,78.8461538462,-0.990470989315,78.8461538462,-2.72384615385,26.2820512821,0.0,0.0,-4.84,83.7986543162,-1.87035685964,-1.87035685964,78.8461538462,0.0,72.8,-30.32,-2.72384615385,-0.343529411765,85.6470588235
2030-01-01 16:00:00,0.0,-30.32,-3.25128704144,0.256,82.197024,77.3391798816,82.197024,87.36,79.73111328,-0.66128,78.8461538462,-2.72384615385,26.57703776,0.0,0.0,-4.84,84.7392,-1.5510416,-1.5510416,78.8461538462,0.0,72.8,-30.32,-2.72384615385,0.0,86.6285714286
2030-01-01 17:00:00,0.0,-30.32,-2.414110352,0.256,84.7392,79.73111328,84.7392,87.36,82.197024,-0.66128,82.197024,-1.5510416,27.399008,0.0,0.0,-4.84,84.7392,-0.66128,-0.66128,79.73111328,0.0,72.8,-30.32,-2.414110352,0.0,87.36
2030-01-01 18:00:00,0.0,-25.5504545455,-2.414110352,0.256,84.7392,79.73111328,84.7392,87.36,82.197024,-0.66128,82.197024,-1.5510416,27.399008,13.6272727273,0.0,-4.84,84.7392,-0.66128,-0.66128,79.73111328,0.0,72.8,-30.32,-2.414110352,0.0,87.36
2030-01-01 19:00:00,0.0,-25.5504545455,-3.55173076923,0.256,81.2846946868,76.4807692308,81.2846946868,87.36,78.8461538462,-0.990470989315,78.8461538462,-2.72384615385,26.2820512821,13.6272727273,0.0,-4.84,83.7986543162,-1.87035685964,-1.87035685964,78.8461538462,0.0,72.8,-30.32,-2.72384615385,-0.0833721539326,86.3903652745
2030-01-01 20:00:00,0.0,-30.32,-3.55173076923,0.256,81.2846946868,76.4807692308,81.2846946868,87.36,78.8461538462,-0.990470989315,78.8461538462,-2.72384615385,26.2820512821,0.0,0.0,-4.84,83.7986543162,-1.87035685964,-1.87035685964,78.8461538462,0.0,72.8,-30.32,-2.72384615385,-0.343529411765,85.6470588235
2030-01-01 21:00:00,0.0,-25.5504545455,-3.55173076923,0.256,81.2846946868,76.4807692308,81.2846946868,87.36,78.8461538462,-0.990470989315,78.8461538462,-2.72384615385,26.2820512821,13.6272727273,0.0,-4.84,83.7986543162,-1.87035685964,-1.87035685964,78.8461538462,0.0,72.8,-30.32,-2.72384615385,-0.0833721539326,86.3903652745
2030-01-01 22:00:00,0.0,-30.32,-3.55173076923,0.256,81.2846946868,76.4807692308,81.2846946868,87.36,78.8461538462,-0.990470989315,78.8461538462,-2.72384615385,26.2820512821,0.0,0.0,-4.84,83.7986543162,-1.87035685964,-1.87035685964,76.4807692308,0.0,72.8,-30.32,-3.55173076923,-0.343529411765,85.6470588235
2030-01-01 23:00:00,0.0,-30.32,-3.78204611906,0.256,80.5853176471,75.8227253741,80.5853176471,87.36,78.1677581176,-1.24282352941,75.8227253741,-3.78204611906,26.0559193725,0.0,0.0,-4.84,83.0776470588,-2.11513882353,-2.11513882353,75.8227253741,0.0,72.8,-30.32,-3.78204611906,-0.343529411765,85.6470588235
2030-01-02 00:00:00,0.0,-30.32,-4.84,0.256,77.3727282389,72.8,77.3727282389,87.36,75.0515463918,-1.24282352941,72.8,-4.84,25.0171821306,0.0,0.0,-4.84,83.0776470588,-3.23954511638,-3.23954511638,75.0515463918,0.0,72.8,-30.32,-4.05195876289,-0.343529411765,85.6470588235
2030-01-02 01:00:00,0.0,-30.32,-4.84,0.256,77.3727282389,72.8,77.3727282389,87.36,75.0515463918,-1.24282352941,72.8,-4.84,25.0171821306,0.0,0.0,-4.84,83.0776470588,-3.23954511638,-3.23954511638,75.0515463918,0.0,72.8,-30.32,-4.05195876289,-0.343529411765,85.6470588235
2030-01-02 02:00:00,0.0,-30.32,-4.84,0.256,77.3727282389,72.8,77.3727282389,87.36,75.0515463918,-1.24282352941,72.8,-4.84,25.0171821306,0.0,0.0,-4.84,83.0776470588,-3.23954511638,-3.23954511638,75.0515463918,0.0,72.8,-30.32,-4.05195876289,-0.343529411765,85.6470588235
2030-01-02 03:00:00,0.0,-30.32,-4.84,0.256,77.3727282389,72.8,77.3727282389,87.36,75.0515463918,-1.5510416,72.8,-4.84,25.0171821306,0.0,0.0,-4.84,82.197024,-3.23954511638,-3.23954511638,75.0515463918,0.0,72.8,-30.32,-4.05195876289,-0.66128,84.7392
2030-01-02 04:00:00,0.0,-30.32,-4.84,0.256,77.3727282389,72.8,77.3727282389,87.36,75.0515463918,-1.24282352941,72.8,-4.84,25.0171821306,0.0,0.0,-4.84,83.0776470588,-3.23954511638,-3.23954511638,75.0515463918,0.0,72.8,-30.32,-4.05195876289,-0.343529411765,85.6470588235
2030-01-02 05:00:00,0.0,-30.32,-4.84,0.256,77.3727282389,72.8,77.3727282389,87.36,75.0515463918,-1.24282352941,72.8,-4.84,30.8854100378,0.0,0.0,-4.84,83.0776470588,-3.23954511638,-3.23954511638,75.0515463918,0.0,72.8,-30.32,-4.05195876289,-0.343529411765,85.6470588235
2030-01-02 06:00:00,0.0,-30.32,-3.55173076923,0.256,81.2846946868,76.4807692308,81.2846946868,87.36,78.8461538462,-0.990470989315,76.4807692308,-3.55173076923,26.2820512821,0.0,0.0,-4.84,83.7986543162,-1.87035685964,-1.87035685964,78.8461538462,0.0,72.8,-30.32,-2.72384615385,-0.343529411765,85.6470588235
2030-01-02 07:00:00,0.0,-30.32,-3.55173076923,0.256,81.2846946868,76.4807692308,81.2846946868,87.36,78.8461538462,-0.990470989315,78.8461538462,-2.72384615385,26.2820512821,0.0,0.0,-4.84,83.7986543162,-1.87035685964,-1.87035685964,78.8461538462,0.0,72.8,-30.32,-2.72384615385,-0.343529411765,85.6470588235
2030-01-02 08:00:00,0.0,-30.32,-3.55173076923,0.256,81.2846946868,76.4807692308,81.2846946868,87.36,78.8461538462,-1.24282352941,78.8461538462,-2.72384615385,26.2820512821,0.0,0.0,-4.84,83.0776470588,-1.87035685964,-1.87035685964,78.8461538462,0.0,72.8,-30.32,-2.72384615385,-0.343529411765,85.6470588235
2030-01-02 09:00:00,0.0,-30.32,-3.55173076923,0.256,81.2846946868,76.4807692308,81.2846946868,87.36,78.8461538462,-1.87035685964,78.8461538462,-2.72384615385,26.2820512821,0.0,0.0,-4.84,81.2846946868,-1.87035685964,-1.87035685964,78.8461538462,0.0,72.8,-30.32,-2.72384615385,-0.343529411765,85.6470588235
2030-01-02 10:00:00,0.0,-25.5504545455,-3.55173076923,-0.0833721539326,81.2846946868,76.4807692308,81.2846946868,86.3903652745,78.8461538462,-1.87035685964,78.8461538462,-2.72384615385,26.2820512821,13.6272727273,0.0,-4.84,81.2846946868,-1.87035685964,-1.87035685964,76.4807692308,0.0,72.8,-30.32,-3.55173076923,-0.990470989315,83.7986543162
2030-01-02 11:00:00,0.0,-25.5504545455,-4.35477884615,-0.990470989315,78.8461538462,74.1863461538,78.8461538462,83.7986543162,76.4807692308,-2.72384615385,78.8461538462,-2.72384615385,25.4935897436,13.6272727273,0.0,-4.84,78.8461538462,-2.72384615385,-2.72384615385,75.0515463918,0.0,72.8,-30.32,-4.05195876289,-1.87035685964,81.2846946868
2030-01-02 12:00:00,0.0,-25.5504545455,-4.84,-2.40200527462,77.3727282389,72.8,77.3727282389,79.7656992154,75.0515463918,-3.23954511638,77.3727282389,-3.23954511638,25.0171821306,13.6272727273,0.0,-4.84,77.3727282389,-3.23954511638,-3.23954511638,75.0515463918,0.0,72.8,-30.32,-4.05195876289,-3.23954511638,77.3727282389
2030-01-02 13:00:00,0.0,-25.5504545455,-3.55173076923,-0.990470989315,81.2846946868,76.4807692308,81.2846946868,83.7986543162,78.8461538462,-1.87035685964,78.8461538462,-2.72384615385,26.2820512821,13.6272727273,0.0,-4.84,81.2846946868,-1.87035685964,-1.87035685964,78.8461538462,0.0,72.8,-30.32,-2.72384615385,-1.87035685964,81.2846946868
2030-01-02 14:00:00,0.0,-25.5504545455,-2.414110352,0.256,84.7392,79.73111328,84.7392,87.36,82.197024,-0.66128,79.73111328,-2.414110352,27.399008,13.6272727273,0.0,-2.72384615385,84.7392,-0.66128,-0.66128,82.197024,0.0,78.8461538462,-30.32,-1.5510416,-0.66128,84.7392
2030-01-02 15:00:00,0.0,-25.5504545455,-0.343529411765,0.583577926016,85.6470588235,85.6470588235,85.6470588235,88.2959369315,83.0776470588,-0.66128,85.6470588235,-0.343529411765,27.6925490196,13.6272727273,0.0,-2.72384615385,84.7392,-0.343529411765,-0.343529411765,83.0776470588,0.0,78.8461538462,-30.32,-1.24282352941,-0.343529411765,85.6470588235
2030-01-02 16:00:00,0.0,-25.5504545455,0.0,0.583577926016,87.36,87.36,87.36,90.0618556701,84.7392,-0.66128,87.36,0.256,28.2464,13.6272727273,0.0,-2.72384615385,84.7392,0.0,0.0,84.7392,0.0,78.8461538462,-30.32,-0.66128,0.0,87.36
2030-01-02 17:00:00,0.0,-25.5504545455,0.0,0.583577926016,87.36,90.0618556701,90.0618556701,90.0618556701,87.36,-0.66128,87.36,0.256,29.12,13.6272727273,0.0,-2.72384615385,84.7392,0.0,0.0,84.7392,0.0,78.8461538462,-30.32,-0.66128,0.0,90.0618556701
2030-01-02 18:00:00,0.0,-25.5504545455,0.0,0.583577926016,87.36,90.0618556701,90.0618556701,90.0618556701,87.36,-0.66128,87.36,0.256,29.12,13.6272727273,0.0,-2.72384615385,84.7392,0.0,0.0,84.7392,0.0,78.8461538462,-30.32,-0.66128,0.0,90.0618556701
2030-01-02 19:00:00,0.0,-25.5504545455,0.0,0.583577926016,87.36,90.0618556701,90.0618556701,90.0618556701,87.36,-0.66128,87.36,0.256,29.12,13.6272727273,0.0,-2.72384615385,84.7392,0.0,0.0,84.7392,0.0,78.8461538462,-30.32,-0.66128,0.0,90.0618556701
2030-01-02 20:00:00,0.0,-25.5504545455,0.0,0.583577926016,87.36,86.6285714286,87.36,90.0618556701,84.7392,-0.66128,87.36,0.256,28.2464,13.6272727273,0.0,-2.72384615385,84.7392,0.0,0.0,82.197024,0.0,78.8461538462,-30.32,-1.5510416,0.0,87.36
2030-01-02 21:00:00,0.0,-25.5504545455,0.0,0.583577926016,87.36,86.6285714286,90.0618556701,90.0618556701,87.36,-0.66128,87.36,0.256,29.12,13.6272727273,0.0,-2.72384615385,84.7392,0.0,0.0,84.7392,0.0,78.8461538462,-30.32,-0.66128,0.0,90.0618556701
2030-01-02 22:00:00,0.0,-25.5504545455,0.0,0.583577926016,87.36,86.6285714286,87.36,90.0618556701,84.7392,-0.66128,87.36,0.256,28.2464,13.6272727273,0.0,-2.72384615385,84.7392,0.0,0.0,82.197024,0.0,78.8461538462,-30.32,-1.5510416,0.0,87.36
2030-01-02 23:00:00,0.0,-25.5504545455,0.0,0.583577926016,87.36,86.6285714286,87.36,88.2959369315,84.7392,-0.66128,85.6470588235,-0.343529411765,28.2464,13.6272727273,0.0,-4.84,84.7392,0.0,0.0,82.197024,0.0,72.8,-30.32,-1.5510416,0.0,87.36
2030-01-03 00:00:00,0.0,-25.5504545455,0.0,0.583577926016,86.6285714286,86.6285714286,86.6285714286,88.2959369315,84.0297142857,-0.66128,85.6470588235,-0.343529411765,28.0099047619,13.6272727273,0.0,-4.84,84.7392,3.5527136788e-15,3.5527136788e-15,81.5088228571,0.0,72.8,-30.32,-1.791912,0.0,87.36
2030-01-03 01:00:00,0.0,-25.5504545455,0.0,0.583577926016,86.6285714286,86.6285714286,86.6285714286,88.2959369315,84.0297142857,-0.66128,85.6470588235,-0.343529411765,28.0099047619,13.6272727273,0.0,-4.84,84.7392,3.5527136788e-15,0.0,81.5088228571,0.0,72.8,-30.32,-1.791912,0.0,86.6285714286
2030-01-03 02:00:00,0.0,-25.5504545455,0.0,0.256,86.6285714286,86.6285714286,86.6285714286,87.36,84.0297142857,-0.66128,84.7392,-0.66128,28.0099047619,13.6272727273,0.0,-4.84,84.7392,3.5527136788e-15,0.0,81.5088228571,0.0,72.8,-30.32,-1.791912,0.0,86.6285714286
2030-01-03 03:00:00,0.0,-25.5504545455,0.0,0.583577926016,87.36,86.6285714286,87.36,88.2959369315,84.7392,-0.66128,85.6470588235,-0.343529411765,28.2464,13.6272727273,0.0,-4.84,84.7392,0.0,0.0,82.197024,0.0,72.8,-30.32,-1.5510416,0.0,87.36
2030-01-03 04:00:00,0.0,-25.5504545455,0.0,0.583577926016,87.36,86.6285714286,90.0618556701,90.0618556701,87.36,-0.66128,87.36,0.256,29.12,13.6272727273,0.0,-4.84,84.7392,0.0,0.0,84.7392,0.0,72.8,-30.32,-0.66128,0.0,90.0618556701
2030-01-03 05:00:00,0.0,-25.5504545455,0.0,0.583577926016,87.36,90.0618556701,90.0618556701,109.303684211,87.36,-0.66128,90.0618556701,0.256,34.731521829,13.6272727273,0.0,-2.72384615385,84.7392,0.0,0.0,84.7392,0.0,78.8461538462,-30.32,-0.66128,0.0,112.684210526
2030-01-03 06:00:00,0.0,-25.5504545455,0.0,0.583577926016,101.068728522,107.417077822,107.417077822,110.739255486,104.194565487,4.57261176471,107.417077822,0.256,34.731521829,13.6272727273,0.0,0.0,99.6931764706,0.0,0.0,101.068728522,0.0,86.6285714286,-30.32,0.0,0.0,114.164180914
2030-01-03 07:00:00,0.0,-25.5504545455,0.0,0.583577926016,101.068728522,107.417077822,107.417077822,114.164180914,104.194565487,4.57261176471,110.739255486,0.256,34.731521829,13.6272727273,0.0,0.0,99.6931764706,0.0,0.0,101.068728522,0.0,86.6285714286,-30.32,0.0,0.0,117.69503187
2030-01-03 08:00:00,0.0,-2.72384615385,0.0,0.583577926016,101.068728522,107.417077822,107.417077822,114.164180914,104.194565487,4.57261176471,110.739255486,0.256,34.731521829,78.8461538462,0.0,0.0,99.6931764706,0.0,0.0,101.068728522,0.0,86.6285714286,-30.32,0.0,0.0,112.684210526
2030-01-03 09:00:00,0.0,-2.72384615385,0.0,0.583577926016,101.068728522,107.417077822,107.417077822,114.164180914,104.194565487,3.99283333333,110.739255486,0.256,34.731521829,78.8461538462,0.0,0.0,98.0366666667,0.0,0.0,101.068728522,0.0,86.6285714286,-30.32,0.0,0.0,112.684210526
2030-01-03 10:00:00,0.0,-2.72384615385,0.0,0.583577926016,87.36,92.8472738867,92.8472738867,98.743895822,90.0618556701,-0.66128,95.7815789474,0.256,30.0206185567,78.8461538462,0.0,-0.66128,84.7392,0.0,0.0,87.36,0.0,84.7392,-30.32,0.0,0.0,95.7815789474
2030-01-03 11:00:00,0.0,-2.72384615385,0.0,0.583577926016,87.36,86.6285714286,92.0699026768,94.91742544,89.3078055965,-0.66128,92.0699026768,0.256,29.7692685322,78.8461538462,0.0,-0.9096,84.7392,0.0,0.0,86.6285714286,0.0,84.0297142857,-30.32,0.0,0.0,92.0699026768
2030-01-03 12:00:00,0.0,-2.72384615385,0.0,0.583577926016,87.36,86.6285714286,92.0699026768,94.91742544,89.3078055965,-0.66128,92.0699026768,0.256,29.7692685322,78.8461538462,0.0,0.0,84.7392,0.0,0.0,86.6285714286,0.0,86.6285714286,-30.32,0.0,0.0,92.0699026768
2030-01-03 13:00:00,0.0,-2.72384615385,0.0,0.583577926016,90.1208876316,90.1208876316,95.7815789474,98.743895822,92.9081315789,0.276041350921,95.7815789474,0.256,30.969377193,78.8461538462,0.0,0.0,87.4172610026,0.0,0.0,90.1208876316,0.0,87.36,-30.32,0.0,0.0,95.7815789474
2030-01-03 14:00:00,0.0,-2.72384615385,0.0,0.583577926016,101.068728522,101.068728522,107.417077822,110.739255486,104.194565487,4.57261176471,107.417077822,0.256,34.731521829,78.8461538462,0.0,0.0,99.6931764706,0.0,0.0,101.068728522,0.0,92.7601809955,-30.32,0.0,0.0,107.417077822
2030-01-03 15:00:00,0.0,-2.72384615385,0.0,0.583577926016,101.068728522,101.068728522,107.417077822,112.684210526,104.194565487,4.57261176471,109.303684211,0.256,34.731521829,78.8461538462,0.0,0.0,99.6931764706,0.0,0.0,101.068728522,0.0,98.0666666667,-30.32,0.0,0.0,112.684210526
2030-01-03 16:00:00,0.0,-2.72384615385,0.0,0.583577926016,101.068728522,107.417077822,107.417077822,116.169289202,104.194565487,4.57261176471,112.684210526,0.256,34.731521829,78.8461538462,0.0,0.0,99.6931764706,0.0,0.0,101.068728522,0.0,98.0666666667,-30.32,0.0,0.0,119.762153817
2030-01-03 17:00:00,0.0,-2.72384615385,0.0,0.583577926016,101.068728522,101.068728522,107.417077822,260.597428571,104.194565487,4.57261176471,112.684210526,0.256,34.731521829,78.8461538462,0.0,0.0,99.6931764706,0.0,0.0,101.068728522,0.0,98.0666666667,-30.32,0.0,0.0,268.657142857
2030-01-03 18:00:00,0.0,-2.72384615385,0.0,0.583577926016,101.068728522,101.068728522,107.417077822,114.164180914,104.194565487,4.57261176471,110.739255486,0.256,34.731521829,78.8461538462,0.0,0.0,99.6931764706,0.0,0.0,101.068728522,0.0,98.0666666667,-30.32,0.0,0.0,117.69503187
2030-01-03 19:00:00,0.0,-2.72384615385,0.0,0.583577926016,101.068728522,101.068728522,107.417077822,110.739255486,104.194565487,4.57261176471,107.417077822,0.256,34.731521829,78.8461538462,0.0,0.0,99.6931764706,0.0,0.0,101.068728522,0.0,98.0366666667,-30.32,0.0,0.0,112.684210526
2030-01-03 20:00:00,0.0,-25.5504545455,0.0,0.583577926016,99.7585213795,99.7585213795,106.024573684,109.303684211,102.843836474,4.57261176471,106.024573684,0.256,34.2812788246,13.6272727273,0.0,0.0,99.6931764706,0.0,0.0,99.7585213795,0.0,87.36,-30.32,0.0,0.0,112.684210526
2030-01-03 21:00:00,0.0,-25.5504545455,0.0,0.583577926016,87.36,86.6285714286,92.0699026768,109.303684211,89.3078055965,0.0,87.36,0.256,29.7692685322,13.6272727273,0.0,0.0,86.6285714286,0.0,0.0,86.6285714286,0.0,86.6285714286,-30.32,0.0,0.0,112.684210526
2030-01-03 22:00:00,0.0,-25.5504545455,-0.66128,0.583577926016,87.36,84.7392,90.0618556701,109.303684211,87.36,-0.66128,87.36,0.256,29.12,13.6272727273,0.0,-2.72384615385,84.7392,0.0,0.0,84.7392,0.0,78.8461538462,-30.32,-0.66128,0.0,112.684210526
2030-01-03 23:00:00,0.0,-25.5504545455,-0.66128,0.583577926016,87.36,84.7392,90.0618556701,90.0618556701,87.36,-0.66128,84.7392,-0.66128,29.12,13.6272727273,0.0,-2.72384615385,84.7392,0.0,0.0,84.7392,0.0,78.8461538462,-30.32,-0.66128,0.0,90.0618556701
2030-01-04 00:00:00,0.0,-25.5504545455,-1.5510416,0.256,87.36,82.197024,87.36,87.36,84.7392,-0.66128,82.197024,-1.5510416,28.2464,13.6272727273,0.0,-2.72384615385,84.7392,0.0,0.0,84.7392,0.0,78.8461538462,-30.32,-0.66128,0.0,87.36
2030-01-04 01:00:00,0.0,-25.5504545455,-1.5510416,0.256,87.36,82.197024,87.36,87.36,84.7392,-0.66128,82.197024,-1.5510416,28.2464,13.6272727273,0.0,-2.72384615385,84.7392,0.0,0.0,84.7392,0.0,78.8461538462,-30.32,-0.66128,0.0,87.36
2030-01-04 02:00:00,0.0,-25.5504545455,-1.5510416,0.256,87.36,82.197024,87.36,87.36,84.7392,-0.66128,82.197024,-1.5510416,28.2464,13.6272727273,0.0,-2.72384615385,84.7392,0.0,0.0,84.7392,0.0,78.8461538462,-30.32,-0.66128,0.0,87.36
2030-01-04 03:00:00,0.0,-25.5504545455,-1.5510416,0.256,87.36,82.197024,87.36,87.36,84.7392,-0.66128,82.197024,-1.5510416,28.2464,13.6272727273,0.0,-2.72384615385,84.7392,0.0,0.0,84.7392,0.0,78.8461538462,-30.32,-0.66128,0.0,87.36
2030-01-04 04:00:00,0.0,-25.5504545455,-1.5510416,0.256,87.36,82.197024,87.36,87.36,84.7392,-0.66128,82.197024,-1.5510416,28.2464,13.6272727273,0.0,-2.72384615385,84.7392,0.0,0.0,84.7392,0.0,78.8461538462,-30.32,-0.66128,0.0,87.36
2030-01-04 05:00:00,0.0,-25.5504545455,-0.66128,0.583577926016,87.36,84.7392,90.0618556701,102.776470588,87.36,-0.66128,84.7392,-0.66128,34.731521829,13.6272727273,0.0,-2.72384615385,84.7392,0.0,0.0,86.6285714286,0.0,78.8461538462,-30.32,0.0,0.0,105.955124318
2030-01-04 06:00:00,0.0,-25.5504545455,0.0,0.583577926016,89.3078055965,86.6285714286,92.0699026768,109.303684211,89.3078055965,0.0,87.36,0.256,34.731521829,13.6272727273,0.0,0.0,86.6285714286,0.0,0.0,89.3078055965,0.0,86.6285714286,-30.32,0.0,0.0,112.684210526
2030-01-04 07:00:00,0.0,-25.5504545455,0.0,0.583577926016,92.0699026768,89.3078055965,94.91742544,109.303684211,92.0699026768,0.937731958763,89.3078055965,0.256,34.731521829,13.6272727273,0.0,0.0,89.3078055965,0.0,0.0,89.3078055965,0.0,86.6285714286,-30.32,0.0,0.0,112.684210526
2030-01-04 08:00:00,0.0,-25.5504545455,0.0,0.583577926016,89.3078055965,86.6285714286,92.0699026768,109.303684211,89.3078055965,0.0,87.36,0.256,34.731521829,13.6272727273,0.0,-0.66128,86.6285714286,0.0,0.0,87.36,0.0,84.7392,-30.32,0.0,0.0,112.684210526
2030-01-04 09:00:00,0.0,-24.7087700535,0.0,0.583577926016,87.36,86.6285714286,90.0618556701,90.0618556701,87.36,-0.66128,87.36,0.256,29.12,16.0320855615,0.0,-2.72384615385,84.7392,0.0,0.0,86.6285714286,0.0,78.8461538462,-30.32,0.0,0.0,90.0618556701
2030-01-04 10:00:00,0.0,-24.7087700535,-0.66128,0.583577926016,87.36,84.7392,90.0618556701,90.0618556701,87.36,-0.66128,87.36,0.256,29.12,16.0320855615,0.0,-2.72384615385,84.7392,0.0,0.0,84.7392,0.0,78.8461538462,-30.32,-0.66128,0.0,90.0618556701
2030-01-04 11:00:00,0.0,-24.7087700535,-0.66128,0.583577926016,87.36,84.7392,90.0618556701,88.2959369315,87.36,-0.66128,84.7392,-0.66128,29.12,16.0320855615,0.0,-2.72384615385,84.7392,0.0,0.0,84.7392,0.0,78.8461538462,-30.32,-0.66128,0.0,87.36
